id_evaluacion,id_registro,id_usuario,nombre,edad,genero,id_contexto,origen,actividad,ubicacion,descripcion,fecha_hora,valencia,activacion,comentario,intensidad,intensidad_normalizada,cuadrante,etiqueta_emocional
4741,3733,20,Agustín Álvarez,18,M,10,Actividad presencial,Trabajo en equipo,Aula taller,Construcción colaborativa de una solución de programación.,2026-05-05 11:21:00,0.36,0.61,Se mostró motivado durante la tarea,0.7083078426785913,0.5008492787256461,Positiva-Alta,Entusiasta
4742,2363,21,Camila Torres,41,F,11,Actividad presencial,Revisión cruzada entre pares,Aula taller,Lectura y comentario del código producido por otros estudiantes.,2026-05-28 12:07:00,-0.1,-0.29,Registró una respuesta breve,0.30675723300355934,0.21691011963483858,Centro,Neutro
4743,324,22,Emiliano Ferreira,24,M,12,Actividad presencial,Debate de soluciones,Aula taller,Comparación grupal de distintas estrategias para resolver un problema.,2026-05-15 16:57:00,-0.21,0.66,Revisó materiales del curso,0.6926037828369117,0.48974483151943515,Negativa-Alta,Tenso
4744,3101,23,Florencia Molina,33,F,1,Aplicación educativa,Práctica guiada de variables,Laboratorio de informática,"Actividad introductoria para declarar variables, tipos de datos y operaciones simples.",2026-04-13 10:50:00,0.27,0.36,Registró una respuesta breve,0.45,0.31819805153394637,Positiva-Alta,Alerta
4745,2953,24,Ignacio Ríos,32,M,2,Aplicación educativa,Ejercicio de condicionales,Laboratorio de informática,"Resolución de problemas con estructuras if, elif y else.",2026-05-02 12:41:00,0.22,-0.31,Analizó ejemplos antes de resolver,0.38013155617496425,0.2687936011143122,Positiva-Baja,Cansado
4746,5691,25,Julieta Cabrera,34,F,3,Aplicación educativa,Ejercicio de bucles,Laboratorio de informática,Práctica con ciclos for y while para recorrer datos.,2026-04-22 14:53:00,-0.89,0.83,No logró completar la actividad a tiempo,1.2169634341261037,0.8605230967266362,Negativa-Alta,Frustrado
4747,5180,1,Ana Pérez,35,F,4,Aplicación educativa,Práctica de funciones,Laboratorio de informática,"Diseño de funciones con parámetros, retorno y responsabilidad única.",2026-04-22 13:13:00,0.37,0.4,Terminó la actividad con seguridad,0.5448853090330111,0.38529209698616973,Positiva-Alta,Entusiasta
4748,3741,2,Bruno Gómez,39,M,5,Plataforma virtual,Entrega de tarea individual,Aula virtual,Carga de una solución individual en la plataforma institucional.,2026-04-08 13:44:00,-0.26,0.79,Registró una respuesta breve,0.83168503653727,0.5880901291468851,Negativa-Alta,Tenso
4749,3761,3,Carla Rodríguez,40,F,6,Plataforma virtual,Reentrega corregida,Aula virtual,Nueva entrega luego de revisar observaciones o errores previos.,2026-05-30 09:47:00,0.09,0.25,Registró una respuesta breve,0.26570660511172844,0.18788294228055935,Centro,Neutro
4750,90,4,Diego Fernández,26,M,7,Plataforma virtual,Carga de proyecto parcial,Aula virtual,Subida de avances del proyecto integrador para revisión.,2026-04-15 14:12:00,0.39,0.39,Comprendió el problema planteado,0.5515432893255071,0.39,Positiva-Alta,Entusiasta
4751,2340,5,Elena Silva,32,F,8,Plataforma virtual,Entrega final de módulo,Aula virtual,Entrega de producto final correspondiente a una unidad del curso.,2026-05-13 09:41:00,0.56,0.41,Recibió una devolución positiva,0.6940461079784254,0.4907647094076753,Positiva-Alta,Entusiasta
4752,3005,6,Federico Martínez,34,M,9,Actividad presencial,Trabajo en pares,Aula taller,Resolución de una consigna breve junto a otro estudiante.,2026-05-28 09:31:00,-0.15,0.22,Revisó materiales del curso,0.26627053911388693,0.18828170383762727,Centro,Neutro
4753,2839,7,Gabriela López,35,F,10,Actividad presencial,Trabajo en equipo,Aula taller,Construcción colaborativa de una solución de programación.,2026-04-07 09:04:00,-0.54,0.61,Se bloqueó durante la ejecución del código,0.8146778504415104,0.576064232529672,Negativa-Alta,Frustrado
4754,4618,8,Hernán Cardozo,42,M,11,Actividad presencial,Revisión cruzada entre pares,Aula taller,Lectura y comentario del código producido por otros estudiantes.,2026-04-08 12:55:00,-0.56,0.07,Se bloqueó durante la ejecución del código,0.5643580423808985,0.39906139878469826,Negativa-Alta,Triste
4755,3198,9,Inés Acosta,36,F,12,Actividad presencial,Debate de soluciones,Aula taller,Comparación grupal de distintas estrategias para resolver un problema.,2026-04-14 09:07:00,-0.04,0.39,Realizó la actividad sin comentarios especiales,0.3920459156782532,0.27721832551258224,Negativa-Alta,Alerta
4756,523,10,Joaquín Suárez,25,M,1,Aplicación educativa,Práctica guiada de variables,Laboratorio de informática,"Actividad introductoria para declarar variables, tipos de datos y operaciones simples.",2026-04-01 10:07:00,0.26,-0.05,Realizó la actividad sin comentarios especiales,0.26476404589747454,0.18721645226849054,Centro,Neutro
4757,3103,11,Lucía Méndez,22,F,2,Aplicación educativa,Ejercicio de condicionales,Laboratorio de informática,"Resolución de problemas con estructuras if, elif y else.",2026-04-27 09:19:00,0.25,0.06,Continuó trabajando con apoyo parcial,0.2570992026436488,0.18179658962697842,Centro,Neutro
4758,1880,12,Martín Castro,39,M,3,Aplicación educativa,Ejercicio de bucles,Laboratorio de informática,Práctica con ciclos for y while para recorrer datos.,2026-04-24 08:48:00,-0.02,0.26,Analizó ejemplos antes de resolver,0.260768096208106,0.18439088914585774,Centro,Neutro
4759,1457,13,Natalia Ramos,36,F,4,Aplicación educativa,Práctica de funciones,Laboratorio de informática,"Diseño de funciones con parámetros, retorno y responsabilidad única.",2026-05-15 17:34:00,0.64,0.93,Recibió una devolución positiva,1.128937553631732,0.7982793997091494,Positiva-Alta,Entusiasta
4760,4441,14,Octavio Varela,37,M,5,Plataforma virtual,Entrega de tarea individual,Aula virtual,Carga de una solución individual en la plataforma institucional.,2026-04-10 14:54:00,0.2,-0.09,Revisó materiales del curso,0.2193171219946131,0.1550806241927082,Centro,Neutro
4761,1158,15,Paula Costa,22,F,6,Plataforma virtual,Reentrega corregida,Aula virtual,Nueva entrega luego de revisar observaciones o errores previos.,2026-04-09 14:32:00,0.98,-0.12,Encontró una solución funcional,0.9873196037757985,0.6981403870282823,Positiva-Baja,Calmo
4762,1982,16,Rafael Sosa,18,M,7,Plataforma virtual,Carga de proyecto parcial,Aula virtual,Subida de avances del proyecto integrador para revisión.,2026-04-04 12:58:00,-0.43,0.07,Se sintió presionado por el tiempo,0.4356604182158393,0.3080584360149872,Negativa-Alta,Triste
4763,3824,17,Sofía Díaz,19,F,8,Plataforma virtual,Entrega final de módulo,Aula virtual,Entrega de producto final correspondiente a una unidad del curso.,2026-05-19 11:40:00,0.09,0.25,Revisó materiales del curso,0.26570660511172844,0.18788294228055935,Centro,Neutro
4764,504,18,Tomás Moreira,19,M,9,Actividad presencial,Trabajo en pares,Aula taller,Resolución de una consigna breve junto a otro estudiante.,2026-05-04 15:35:00,0.47,0.25,Se mostró motivado durante la tarea,0.5323532661682466,0.3764306044943742,Positiva-Alta,Calmo
4765,5463,19,Valentina Benítez,32,F,10,Actividad presencial,Trabajo en equipo,Aula taller,Construcción colaborativa de una solución de programación.,2026-04-19 17:49:00,0.22,0.31,Revisó materiales del curso,0.38013155617496425,0.2687936011143122,Positiva-Alta,Alerta
4766,2448,21,Camila Torres,41,F,12,Actividad presencial,Debate de soluciones,Aula taller,Comparación grupal de distintas estrategias para resolver un problema.,2026-04-19 17:32:00,0.31,0.26,Terminó la actividad con seguridad,0.4045985664828782,0.2860943900183993,Positiva-Alta,Calmo
4767,4189,22,Emiliano Ferreira,24,M,1,Aplicación educativa,Práctica guiada de variables,Laboratorio de informática,"Actividad introductoria para declarar variables, tipos de datos y operaciones simples.",2026-05-17 11:38:00,-0.01,0.47,Continuó trabajando con apoyo parcial,0.4701063709417263,0.3324154027718932,Negativa-Alta,Alerta
4768,3800,23,Florencia Molina,33,F,2,Aplicación educativa,Ejercicio de condicionales,Laboratorio de informática,"Resolución de problemas con estructuras if, elif y else.",2026-04-13 10:19:00,0.43,0.15,Comprendió el problema planteado,0.45541190146942795,0.3220248437620923,Positiva-Alta,Calmo
4769,3783,24,Ignacio Ríos,32,M,3,Aplicación educativa,Ejercicio de bucles,Laboratorio de informática,Práctica con ciclos for y while para recorrer datos.,2026-04-05 08:33:00,0.28,0.35,Realizó la actividad sin comentarios especiales,0.4482186966202994,0.31693847983480955,Positiva-Alta,Alerta
4770,1726,25,Julieta Cabrera,34,F,4,Aplicación educativa,Práctica de funciones,Laboratorio de informática,"Diseño de funciones con parámetros, retorno y responsabilidad única.",2026-05-28 16:08:00,-0.02,-0.05,Sin comentario,0.05385164807134505,0.03807886552931954,Centro,Neutro
4771,5681,1,Ana Pérez,35,F,5,Plataforma virtual,Entrega de tarea individual,Aula virtual,Carga de una solución individual en la plataforma institucional.,2026-04-09 17:56:00,-0.83,-0.05,Tuvo dificultades para avanzar,0.8315046602394961,0.5879625838435639,Negativa-Baja,Triste
4772,4747,2,Bruno Gómez,39,M,6,Plataforma virtual,Reentrega corregida,Aula virtual,Nueva entrega luego de revisar observaciones o errores previos.,2026-04-11 12:10:00,-0.3,0.64,Analizó ejemplos antes de resolver,0.7068238818828917,0.49979995998399196,Negativa-Alta,Frustrado
4773,2966,3,Carla Rodríguez,40,F,7,Plataforma virtual,Carga de proyecto parcial,Aula virtual,Subida de avances del proyecto integrador para revisión.,2026-05-24 10:55:00,0.56,-0.12,Se mostró motivado durante la tarea,0.5727128425310541,0.4049691346263317,Positiva-Baja,Calmo
4774,5376,4,Diego Fernández,26,M,8,Plataforma virtual,Entrega final de módulo,Aula virtual,Entrega de producto final correspondiente a una unidad del curso.,2026-04-07 08:16:00,-0.25,0.33,Analizó ejemplos antes de resolver,0.41400483088968904,0.29274562336608895,Negativa-Alta,Alerta
4775,1755,5,Elena Silva,32,F,9,Actividad presencial,Trabajo en pares,Aula taller,Resolución de una consigna breve junto a otro estudiante.,2026-04-02 16:28:00,-0.18,0.48,Completó una etapa intermedia,0.5126402247190518,0.3624913792078371,Negativa-Alta,Alerta
4776,5506,6,Federico Martínez,34,M,10,Actividad presencial,Trabajo en equipo,Aula taller,Construcción colaborativa de una solución de programación.,2026-04-30 15:28:00,0.28,0.98,Registró una respuesta breve,1.0192153844992726,0.72069410986909,Positiva-Alta,Tenso
4777,2451,7,Gabriela López,35,F,11,Actividad presencial,Revisión cruzada entre pares,Aula taller,Lectura y comentario del código producido por otros estudiantes.,2026-05-21 16:51:00,-0.5,0.74,Tuvo dificultades para avanzar,0.8930845424706443,0.6315061361538777,Negativa-Alta,Frustrado
4778,4059,8,Hernán Cardozo,42,M,12,Actividad presencial,Debate de soluciones,Aula taller,Comparación grupal de distintas estrategias para resolver un problema.,2026-05-25 08:00:00,-0.6,0.75,Tuvo dificultades para avanzar,0.9604686356149273,0.6791538853603062,Negativa-Alta,Frustrado
4779,4640,9,Inés Acosta,36,F,1,Aplicación educativa,Práctica guiada de variables,Laboratorio de informática,"Actividad introductoria para declarar variables, tipos de datos y operaciones simples.",2026-04-07 10:50:00,-0.62,0.5,Se sintió presionado por el tiempo,0.7964923100695951,0.5632051136131488,Negativa-Alta,Frustrado
4780,1082,10,Joaquín Suárez,25,M,2,Aplicación educativa,Ejercicio de condicionales,Laboratorio de informática,"Resolución de problemas con estructuras if, elif y else.",2026-04-05 10:01:00,-0.23,0.4,Realizó la actividad sin comentarios especiales,0.46141087980237316,0.32626676202150906,Negativa-Alta,Alerta
4781,4204,11,Lucía Méndez,22,F,3,Aplicación educativa,Ejercicio de bucles,Laboratorio de informática,Práctica con ciclos for y while para recorrer datos.,2026-04-04 08:01:00,-0.22,0.05,Analizó ejemplos antes de resolver,0.22561028345356957,0.15953056133543816,Centro,Neutro
4782,3354,12,Martín Castro,39,M,4,Aplicación educativa,Práctica de funciones,Laboratorio de informática,"Diseño de funciones con parámetros, retorno y responsabilidad única.",2026-05-23 13:32:00,0.48,0.51,Se mostró motivado durante la tarea,0.7003570517957252,0.4952272205765753,Positiva-Alta,Entusiasta
4783,5404,13,Natalia Ramos,36,F,5,Plataforma virtual,Entrega de tarea individual,Aula virtual,Carga de una solución individual en la plataforma institucional.,2026-04-29 17:07:00,0.08,-0.47,Registró una respuesta breve,0.47675989764240867,0.33712015662075145,Positiva-Baja,Cansado
4784,1052,14,Octavio Varela,37,M,6,Plataforma virtual,Reentrega corregida,Aula virtual,Nueva entrega luego de revisar observaciones o errores previos.,2026-05-04 12:09:00,-0.06,0.46,Registró una respuesta breve,0.4638965401897281,0.3280243893371345,Negativa-Alta,Alerta
4785,3385,15,Paula Costa,22,F,7,Plataforma virtual,Carga de proyecto parcial,Aula virtual,Subida de avances del proyecto integrador para revisión.,2026-04-21 14:59:00,0.73,0.71,Comprendió el problema planteado,1.0183319694480772,0.7200694410957875,Positiva-Alta,Entusiasta
4786,751,16,Rafael Sosa,18,M,8,Plataforma virtual,Entrega final de módulo,Aula virtual,Entrega de producto final correspondiente a una unidad del curso.,2026-04-30 08:20:00,0.25,-0.11,Completó una etapa intermedia,0.27313000567495327,0.19313207915827965,Centro,Neutro
4787,1678,17,Sofía Díaz,19,F,9,Actividad presencial,Trabajo en pares,Aula taller,Resolución de una consigna breve junto a otro estudiante.,2026-05-16 10:22:00,0.62,0.05,Encontró una solución funcional,0.6220128616033594,0.4398295124249849,Positiva-Alta,Calmo
4788,3085,18,Tomás Moreira,19,M,10,Actividad presencial,Trabajo en equipo,Aula taller,Construcción colaborativa de una solución de programación.,2026-05-25 09:58:00,0.19,0.54,Revisó materiales del curso,0.5724508712544685,0.4047838929601819,Positiva-Alta,Alerta
4789,3025,19,Valentina Benítez,32,F,11,Actividad presencial,Revisión cruzada entre pares,Aula taller,Lectura y comentario del código producido por otros estudiantes.,2026-04-09 10:38:00,0.25,0.64,Realizó la actividad sin comentarios especiales,0.6870953354520754,0.4858497710198081,Positiva-Alta,Tenso
4790,2219,20,Agustín Álvarez,18,M,12,Actividad presencial,Debate de soluciones,Aula taller,Comparación grupal de distintas estrategias para resolver un problema.,2026-04-08 11:32:00,-0.21,0.95,Analizó ejemplos antes de resolver,0.9729337079164233,0.6879680225126746,Negativa-Alta,Tenso
4791,2217,21,Camila Torres,41,F,1,Aplicación educativa,Práctica guiada de variables,Laboratorio de informática,"Actividad introductoria para declarar variables, tipos de datos y operaciones simples.",2026-04-15 10:24:00,-0.37,0.65,Se sintió presionado por el tiempo,0.7479304780526062,0.5288667128870941,Negativa-Alta,Frustrado
4792,5128,22,Emiliano Ferreira,24,M,2,Aplicación educativa,Ejercicio de condicionales,Laboratorio de informática,"Resolución de problemas con estructuras if, elif y else.",2026-05-17 08:48:00,-0.73,0.68,Tuvo dificultades para avanzar,0.9976472322419383,0.705443123150265,Negativa-Alta,Frustrado
4793,4687,23,Florencia Molina,33,F,3,Aplicación educativa,Ejercicio de bucles,Laboratorio de informática,Práctica con ciclos for y while para recorrer datos.,2026-05-01 17:46:00,-0.01,0.14,Revisó materiales del curso,0.14035668847618202,0.09924716620639605,Centro,Neutro
4794,2521,24,Ignacio Ríos,32,M,4,Aplicación educativa,Práctica de funciones,Laboratorio de informática,"Diseño de funciones con parámetros, retorno y responsabilidad única.",2026-05-03 08:09:00,0.34,0.39,Comprendió el problema planteado,0.5173973328110613,0.3658551625985344,Positiva-Alta,Entusiasta
4795,4837,25,Julieta Cabrera,34,F,5,Plataforma virtual,Entrega de tarea individual,Aula virtual,Carga de una solución individual en la plataforma institucional.,2026-05-22 14:24:00,-0.07,0.26,Registró una respuesta breve,0.26925824035672524,0.19039432764659772,Centro,Neutro
4796,1693,1,Ana Pérez,35,F,6,Plataforma virtual,Reentrega corregida,Aula virtual,Nueva entrega luego de revisar observaciones o errores previos.,2026-04-27 15:47:00,0.15,0.16,Revisó materiales del curso,0.2193171219946131,0.1550806241927082,Centro,Neutro
4797,595,2,Bruno Gómez,39,M,7,Plataforma virtual,Carga de proyecto parcial,Aula virtual,Subida de avances del proyecto integrador para revisión.,2026-05-01 08:50:00,0.5,0.65,Comprendió el problema planteado,0.8200609733428363,0.5798706752371601,Positiva-Alta,Entusiasta
